Rimfluence Rank,year,Player name,team,height_inches,class,possessions,Opp Net Rating,O Rimfluence,D Rimfluence,Rimfluence
2425,2024,Jacobi Sebock,Queens University,78,So,2734.0,-2.79079999999999,-4.394520606750645,-4.791309153677855,-9.1858297604285
2426,2024,Jamir Chaplin,Little Rock,77,Sr,3387.0,-9.383899999999995,-0.3635537263237109,-8.83635011709656,-9.19990384342027
2427,2024,Jesiah West,Western Illinois,77,Sr,6052.0,-7.710699999999989,-2.5464027991792895,-6.7241568323318415,-9.27055963151113
2428,2024,Kedrick Green,Chicago State,72,Jr,873.0,-3.3880000000000052,-3.922446452901276,-5.3521196516276754,-9.274566104528953
2429,2024,Naim Miller,New Hampshire,76,Sr,4880.0,-1.7808999999999884,-7.620668239994669,-1.6644131096904726,-9.28508134968514
2430,2024,Jordan Hairston,Howard,72,Jr,1641.0,-8.754999999999995,-2.163660160975495,-7.121709630072241,-9.285369791047737
2431,2024,Jackson Last,Robert Morris,77,Jr,9388.0,-1.867999999999995,-9.437229363779782,0.1240360508508174,-9.313193312928965
2432,2024,Tyler Houser,Delaware,81,So,2950.0,-4.430700000000002,-6.432535079418149,-2.887304099481214,-9.319839178899365
2433,2024,Kelton Talford,Winthrop,79,Sr,10931.0,-1.6026000000000096,-3.7348652857374702,-5.595020037859875,-9.329885323597344
2434,2024,Eric Sondberg,Lafayette,79,Sr,4258.0,-6.1998999999999995,-4.962042147343707,-4.385093250505809,-9.347135397849517
2435,2024,Allen Betrand,Norfolk State,77,Sr,2106.0,-7.443300000000008,-6.897383827190914,-2.4543142587503977,-9.351698085941312
2436,2024,Jayden Williams,Dartmouth,78,So,3020.0,1.4488999999999947,-7.0276660322591935,-2.3240948743492056,-9.3517609066084
2437,2024,Joe Anderson,Lipscomb,72,Sr,10732.0,-4.522199999999998,-3.924034895615149,-5.429940930452769,-9.353975826067918
2438,2024,Jordan Sears,UT Martin,71,Jr,7755.0,-6.9547000000000025,-5.722667808080317,-3.6339163626363824,-9.3565841707167
2439,2024,Dionte Johnson,Maryland Eastern Shore,72,So,4035.0,-6.355500000000006,-6.370790326070997,-3.0324266738314396,-9.403216999902437
2440,2024,Anthony Pritchard,Central Michigan,75,Jr,5792.0,-3.4930999999999983,1.4917656919430562,-10.920372184652049,-9.428606492708992
2441,2024,Will Soucie,North Alabama,77,Jr,4652.0,-3.655600000000007,-4.3359177749880295,-5.109883297977185,-9.445801072965214
2442,2024,Deon Perry,Loyola Maryland,68,So,5674.0,-5.5748999999999995,-9.03776140565154,-0.4248260115158269,-9.462587417167368
2443,2024,Jalen Sullinger,Kent State,70,Jr,5636.0,-1.9702999999999944,-9.605054079807188,0.1351384025539856,-9.4699156772532
2444,2024,Tyson Garff,Denver,78,Jr,2578.0,-4.865099999999998,-5.262579455966288,-4.221637500981027,-9.484216956947314
2445,2024,Ismael Plet,Arkansas-Pine Bluff,79,Jr,13029.0,-7.459099999999992,-9.282548309539674,-0.2088701021408878,-9.491418411680565
2446,2024,Tyree Ihenacho,North Dakota,76,Jr,5611.0,-5.035499999999999,-13.389124220192771,3.880838150647043,-9.50828606954573
2447,2024,Joe Ostrowsky,Central Connecticut,72,Jr,3893.0,-11.211300000000008,4.899316614738451,-14.416795392326623,-9.517478777588172
2448,2024,Jacob Crews,UT Martin,80,Jr,7628.0,-6.626999999999995,-1.9921877374835848,-7.56833881734558,-9.560526554829163
2449,2024,Ken Evans Jr.,Jackson State,77,Jr,11554.0,-5.7851,0.0763192761602504,-9.65326608557548,-9.576946809415231
2450,2024,John Ukomadu,Eastern Kentucky,79,Sr,2564.0,-2.859800000000007,-8.633738661741646,-0.9509432407119148,-9.58468190245356
2451,2024,Jusaun Holt,Kennesaw State,79,Jr,3158.0,-5.5394000000000005,-8.492874420748336,-1.1017979506003588,-9.594672371348697
2452,2024,Samba Diallo,Merrimack,79,Sr,5405.0,-8.4576,2.4470543008621624,-12.05864347171967,-9.611589170857506
2453,2024,AJ Burgin,Idaho State,76,Jr,2967.0,-4.302000000000007,-3.958603602366403,-5.659173626002729,-9.617777228369132
2454,2024,Dashon Gittens,Florida International,75,So,4206.0,-2.5888999999999953,-5.549462861095316,-4.072857959418298,-9.622320820513616
2455,2024,Foster Wonders,Green Bay,77,So,3690.0,-3.9328,-9.771173766972426,0.1479946435866617,-9.623179123385764
2456,2024,Isaiah Range,Alabama State,75,Sr,5569.0,-7.155799999999999,-5.789052884911606,-3.841423522585088,-9.630476407496694
2457,2024,Jacob O'Connell,Merrimack,81,Sr,2910.0,-5.778700000000001,-8.755776112156223,-0.8766469853839944,-9.632423097540215
2458,2024,Boden Skunberg,North Dakota State,77,Sr,6722.0,-2.456800000000001,-12.54097595984546,2.87147653769781,-9.669499422147652
2459,2024,Kiree Huie,Idaho State,81,Jr,5458.0,-4.291899999999998,2.4495472974745995,-12.12593881634214,-9.67639151886754
2460,2024,KJ Johnson,North Alabama,75,Sr,5678.0,-4.507300000000001,-3.654070264924413,-6.031742425938705,-9.685812690863118
2461,2024,Kyrese Mullen,Hampton,79,So,4424.0,-4.415999999999997,-3.595966021361481,-6.095486097796321,-9.691452119157802
2462,2024,Alonso Faure,Loyola Maryland,82,Sr,3886.0,-7.3934,-5.177755285731701,-4.519226489475702,-9.696981775207403
2463,2024,Kenny Strawbridge Jr.,Evansville,78,Sr,3089.0,1.6731999999999942,-1.121904851157559,-8.578088326658497,-9.699993177816056
2464,2024,Po'Boigh King,North Carolina Central,76,So,6270.0,-7.0138999999999925,2.38031323742928,-12.084800797052884,-9.704487559623605
2465,2024,Trent Middleton Jr.,Ball State,75,Fr,3020.0,-7.0471,-1.8879175855667365,-7.832261209450001,-9.720178795016738
2466,2024,Dylan Arnett,Cleveland State,81,So,2154.0,-4.075800000000001,-5.5182930551042775,-4.214027092618876,-9.732320147723154
2467,2024,Bralyn Smith,Siena,77,Fr,4688.0,-4.902500000000003,-8.467009996350644,-1.3174587483378135,-9.784468744688455
2468,2024,Grayson Carter,Texas Southern,82,Sr,1712.0,-9.551699999999997,-5.490301084770677,-4.306237085756021,-9.7965381705267
2469,2024,Alec Woodard,SE Louisiana,74,Sr,5855.0,-5.665699999999987,-8.134332748391312,-1.6701668319256144,-9.804499580316929
2470,2024,Deven Dahlke,San Diego,74,Sr,1735.0,1.450099999999992,-7.480493675974766,-2.33652203174604,-9.817015707720806
2471,2024,RJ Taylor,Northern Iowa,71,Fr,2031.0,4.594200000000001,-6.385128469549241,-3.450485556785462,-9.835614026334705
2472,2024,Dailin Smith,Alabama A&M,78,Sr,1271.0,-4.323900000000009,-2.225145346372342,-7.617240959583751,-9.842386305956094
2473,2024,Brody Peebles,Liberty,74,Jr,3875.0,-0.9444999999999908,0.8069207289061764,-10.653895733996846,-9.84697500509067
2474,2024,Nico Nobili,Boston University,82,So,4959.0,-9.210099999999995,-1.824934523422172,-8.032039515324414,-9.856974038746586
2475,2024,Davon Barnes,Sam Houston,76,Jr,6350.0,-0.2331000000000074,0.6409008288271241,-10.5000314197688,-9.859130590941676
2476,2024,Zach Anderson,Florida Gulf Coast,79,Sr,6038.0,-2.6557999999999993,-11.679028280075324,1.8005922050097214,-9.878436075065602
2477,2024,Michael Shanks,Tennessee State,78,Sr,3847.0,-7.098399999999998,-3.4754632094517612,-6.404723971494943,-9.880187180946704
2478,2024,Cord Stansberry,Pepperdine,76,So,2287.0,-0.8282000000000096,-4.073442361865602,-5.850457253997253,-9.923899615862856
2479,2024,Elijah Pepper,UC Davis,76,Sr,6696.0,-3.0579000000000036,-4.667736057374453,-5.2599727911469785,-9.927708848521432
2480,2024,Tyeree Bryan,Santa Clara,77,Jr,5026.0,2.374300000000005,-4.931600069077329,-5.004315973811099,-9.93591604288843
2481,2024,Theo Seng,Troy,81,Jr,2486.0,-1.9852999999999952,-9.48738351119835,-0.4611906567142128,-9.948574167912565
2482,2024,Dante Maddox Jr.,Toledo,74,Jr,6788.0,-1.8926000000000016,-5.276892138129002,-4.674386466174337,-9.951278604303338
2483,2024,Jaylon McDaniel,Lindenwood,79,Jr,3252.0,-6.494500000000002,-4.2290827948295595,-5.73180798001745,-9.960890774847009
2484,2024,Tristan Moore,Houston Christian,79,Jr,3109.0,0.0291999999999887,-10.673396504669366,0.680315409800993,-9.993081094868373
2485,2024,Charlie Easley,South Dakota State,74,Sr,3194.0,-1.9380999999999915,-8.863360108344008,-1.1351871937917526,-9.99854730213576
2486,2024,Alston Andrews,Delaware State,,,5235.0,-6.467199999999991,-6.851126563577199,-3.1509380201420862,-10.002064583719283
2487,2024,Dola Adebayo,Mount St. Mary's,81,So,3715.0,-7.745400000000004,-6.731459402976482,-3.273186244165045,-10.004645647141526
2488,2024,Lance-Amir Paul,Texas A&M-Corpus Christi,72,Sr,1610.0,-6.369200000000006,-7.391188492533362,-2.681192290826293,-10.072380783359655
2489,2024,Kendall Munson,Portland State,80,Jr,3559.0,-3.9788000000000063,-9.822015715654269,-0.303193169917724,-10.125208885571992
2490,2024,Will Johnston,Loyola Marymount,75,Jr,5044.0,0.338799999999992,-12.77767013801494,2.6452975430921697,-10.132372594922767
2491,2024,Davion Bailey,Ball State,76,Jr,5358.0,-5.917699999999996,-5.099770016187287,-5.040040712835896,-10.139810729023184
2492,2024,Michael Thomas,Louisiana,73,Jr,3515.0,-2.6994000000000113,-4.548126229263473,-5.651497052115275,-10.199623281378749
2493,2024,Terence Harcum,App State,75,Jr,2998.0,-1.1173999999999893,-6.135449420739274,-4.07538409636408,-10.210833517103351
2494,2024,Bryce Workman,Jacksonville,79,Sr,3270.0,-5.976200000000006,-5.030932376736638,-5.190754998112701,-10.221687374849338
2495,2024,Tyran Cook,VMI,74,Fr,5933.0,-0.1595000000000084,-5.830658871325973,-4.392519010562944,-10.223177881888915
2496,2024,Jesper Granlund,Longwood,78,Sr,4654.0,-4.521699999999996,-7.467413881936705,-2.760491900748051,-10.227905782684756
2497,2024,Deuce Turner,San Diego,74,Jr,4254.0,0.0579000000000036,-2.075211832593425,-8.158156971127973,-10.233368803721396
2498,2024,Chandler Baker,Colgate,77,Sr,1166.0,-8.87639999999999,-3.221033713544368,-7.013971904012177,-10.235005617556546
2499,2024,Bailey Nunn,Sacramento State,72,Fr,2006.0,-3.4555000000000007,-4.638194467389015,-5.6044246538355855,-10.2426191212246
2500,2024,Eric Coleman,Alabama State,80,Sr,2915.0,-2.9628999999999905,-7.547706518472467,-2.71215852775913,-10.259865046231596
2501,2024,Devon Savage,Merrimack,76,Jr,5245.0,-8.426599999999993,-3.5836749674479864,-6.688010594845857,-10.271685562293843
2502,2024,Tony Osburn,Omaha,74,So,4070.0,-5.825800000000001,-10.22317105680563,-0.0511307441519772,-10.274301800957607
2503,2024,Titas Sargiunas,High Point,76,Fr,1525.0,-5.634500000000003,-2.193134416259894,-8.095604248780539,-10.288738665040432
2504,2024,Cam Gillus,Lehigh,71,Fr,4448.0,-8.023199999999989,-6.374905722279388,-3.920270312599646,-10.295176034879034
2505,2024,Rylee Samons,Tennessee Tech,79,Fr,1609.0,-7.025899999999993,-6.386532193688495,-3.9141794059365793,-10.300711599625076
2506,2024,Ford Cooper,Hampton,75,Sr,2881.0,-4.417600000000007,-5.8428471728295435,-4.47674850864589,-10.319595681475434
2507,2024,Jordan Johnson,Mississippi Valley State,73,Sr,1446.0,-4.733400000000003,-4.029257213395366,-6.2991025658283695,-10.328359779223735
2508,2024,Tyler McGhie,UC San Diego,77,Jr,1939.0,-3.0892000000000053,-4.548447988793737,-5.799911701063554,-10.34835968985729
2509,2024,Daylen Williams,UT Rio Grande Valley,80,Sr,8512.0,0.238900000000001,-10.367777739538004,0.0067707073144132,-10.36100703222359
2510,2024,Braeden MacVicar,Coastal Carolina,83,Fr,3172.0,-2.1952,-6.393667646850768,-3.981439945539472,-10.37510759239024
2511,2024,Lamar Oden Jr.,Drexel,78,Sr,3302.0,-1.252200000000002,-7.754644553134762,-2.6276556243338165,-10.38230017746858
2512,2024,George Tinsley,Mount St. Mary's,78,Sr,3824.0,-6.6905,-3.615482166710774,-6.814744693810437,-10.430226860521213
2513,2024,Seth Hubbard,Western Michigan,76,So,5981.0,-3.842500000000001,-2.495907922156605,-7.982965509790931,-10.478873431947536
2514,2024,Zion Harmon,Bethune-Cookman,72,So,2647.0,-7.212000000000003,-6.389641744577497,-4.125883584942418,-10.515525329519914
2515,2024,Heru Bligen,Fairleigh Dickinson,74,Sr,3658.0,-9.7902,-1.0890672427395502,-9.435368631764078,-10.524435874503627
2516,2024,D'Angelo Stines,Loyola Maryland,73,Jr,3848.0,-6.000199999999992,-5.572360552568716,-4.95278254339562,-10.525143095964337
2517,2024,Quinton Morton-Robertson,Purdue Fort Wayne,68,Sr,3316.0,-6.229299999999995,-9.725577404197953,-0.8175550919491785,-10.54313249614713
2518,2024,Javon Cooley,Marist,77,Sr,4322.0,-7.699100000000001,-6.649030097984713,-3.9048671844442513,-10.553897282428965
2519,2024,Melvyn Ebonkoli,Kansas City,80,Jr,3448.0,-4.259399999999999,-11.86251080633878,1.3048329364447038,-10.557677869894077
2520,2024,Isaiah Swope,Indiana State,70,Jr,3851.0,3.7994000000000057,-3.7273233511992014,-6.834125998978832,-10.561449350178034
2521,2024,Devon Barnes,Tarleton State,73,So,2800.0,-0.2358999999999866,-3.039875008542098,-7.614262510869639,-10.654137519411735
2522,2024,Dakota Leffew,Mount St. Mary's,76,Sr,5365.0,-7.3005,-1.774203862149803,-8.883683342283568,-10.657887204433372
2523,2024,Bobby Rosenberger III,St. Francis (PA),77,Fr,6444.0,-9.833399999999996,-4.8569429227505445,-5.822681364782463,-10.679624287533008
2524,2024,Ike Cornish,Ohio,78,So,1973.0,-7.574700000000007,-4.8297993349083175,-5.858929207157713,-10.68872854206603
2525,2024,Mitchell Taylor,South Carolina State,75,Fr,4574.0,-7.283299999999997,3.4838167210869644,-14.180395282599145,-10.69657856151218
2526,2024,Tommie Lewis,East Texas A&M,74,Sr,5779.0,-4.534899999999993,-8.92556313353272,-1.775365784983043,-10.700928918515762
2527,2024,Toyaz Solomon,UNC Asheville,81,Jr,2577.0,-2.548099999999991,-6.360300599900954,-4.35732040575512,-10.717621005656074
2528,2024,Raquan Brown,South Carolina State,75,Sr,2945.0,-7.201900000000009,-2.180804598377184,-8.543848932162032,-10.724653530539216
2529,2024,Ben Johnson,Bellarmine,75,So,5213.0,-1.546900000000008,-11.896016726802396,1.169585020421239,-10.726431706381156
2530,2024,Sebastian Thomas,UAlbany,73,Jr,13250.0,-4.550399999999996,-4.262147292786302,-6.4698892517909705,-10.732036544577271
2531,2024,Garry Clark,Texas A&M-Corpus Christi,79,Jr,2349.0,-7.349800000000002,-3.3181009295712043,-7.416754051798986,-10.73485498137019
2532,2024,Carlos Lopez,St. Francis (PA),74,Fr,7630.0,-9.073700000000002,-3.4542992564879773,-7.282137806347534,-10.736437062835511
2533,2024,Rasheed Bello,Purdue Fort Wayne,72,Jr,3706.0,-5.625,-11.445721462562144,0.6964684635787775,-10.749252998983366
2534,2024,Cameron Tucker,Alabama A&M,73,Sr,1457.0,-9.98599999999999,-2.7539477267261905,-8.042257068595097,-10.796204795321287
2535,2024,KK Robinson,Little Rock,72,Sr,2763.0,-9.752300000000004,-4.78328474057788,-6.01530621850205,-10.798590959079933
2536,2024,Allan Jeanne-Rose,Central Connecticut,79,Sr,5449.0,-11.762999999999993,-4.645893952072165,-6.172879901171339,-10.818773853243504
2537,2024,Luke Bumbalough,Niagara,73,Jr,6040.0,-7.283000000000001,-5.245952205964617,-5.610304033613108,-10.856256239577723
2538,2024,Julian Brown,Wagner,73,So,2595.0,-8.953699999999998,-8.1311247758122,-2.7391048548664068,-10.870229630678606
2539,2024,Cameron Wilbon,Cal State Bakersfield,77,Sr,3729.0,-1.7228999999999957,0.2702782445197005,-11.153099934742055,-10.882821690222356
2540,2024,CJ Felder,McNeese,80,Sr,839.0,-8.650400000000005,-3.4984907225273405,-7.394248234616437,-10.892738957143775
2541,2024,Josiah Hammons,Incarnate Word,74,Jr,10669.0,-6.701899999999995,-6.2333860881687615,-4.684000979318137,-10.9173870674869
2542,2024,Isaiah Brickner,Marist,76,So,3462.0,-7.9512,-3.790570495644963,-7.133971244026616,-10.92454173967158
2543,2024,Chace Davis,Maryland Eastern Shore,75,Jr,3132.0,-4.083999999999989,-7.013630427938672,-3.9220439276917674,-10.93567435563044
2544,2024,Anthony Wrzeszcz,Sam Houston,75,So,2476.0,0.724899999999991,0.3478180301431425,-11.326000956745975,-10.978182926602832
2545,2024,Kaleb Stewart,South Dakota,75,Jr,5136.0,-5.376599999999996,-7.234490392926885,-3.7538622691261834,-10.988352662053067
2546,2024,Jae Slack,Northwestern State,78,So,1855.0,-7.515600000000006,-3.9798239766393833,-7.042568286732202,-11.022392263371586
2547,2024,Latrell Reid,Saint Peter's,75,Sr,2941.0,-4.691699999999997,-1.759559491524037,-9.270649043612316,-11.030208535136351
2548,2024,Floyd Rideau Jr.,South Carolina Upstate,77,Jr,2918.0,-1.7125000000000057,1.1635960691685976,-12.203192487106785,-11.039596417938183
2549,2024,Marcus Dockery,Howard,74,Jr,3581.0,-7.825800000000001,-2.7168780810919793,-8.33674793796226,-11.05362601905424
2550,2024,Sammy Hunter,Akron,81,Sr,2576.0,-1.736699999999999,-7.8698144858195,-3.2192774129936437,-11.089091898813145
2551,2024,Walter Hamilton,Mississippi Valley State,80,Sr,2073.0,-0.5220999999999947,-1.969074482971863,-9.13984600740715,-11.108920490379012
2552,2024,Ja'Shonte Wright-McLeish,Maine,76,Sr,5251.0,-3.6200999999999937,-4.345053960433717,-6.785550217215167,-11.130604177648884
2553,2024,Tyler Tejada,Towson,80,Fr,2118.0,-0.9900000000000092,-3.6877828311634047,-7.456100013796925,-11.14388284496033
2554,2024,Mikeal Brown-Jones,UNC Greensboro,80,Sr,4876.0,-2.943000000000012,-8.696007528661244,-2.4591654199501054,-11.15517294861135
2555,2024,Luke Rasmussen,Lafayette,79,Fr,1994.0,-4.552999999999997,-2.0621587654161826,-9.110763805169508,-11.172922570585689
2556,2024,Nathan Johnson Jr.,Lindenwood,75,Jr,2336.0,-4.177500000000009,-5.8259855864362775,-5.358800431163402,-11.18478601759968
2557,2024,Colin Porter,Liberty,70,So,6499.0,-0.4540000000000077,-6.475747702873184,-4.720550237988978,-11.196297940862165
2558,2024,K'mani Doughty,Utah Valley,77,Jr,2466.0,1.7493000000000052,-8.203185329661375,-3.00521484014809,-11.208400169809464
2559,2024,Judah Brown,South Alabama,78,Sr,8868.0,-1.830299999999994,-7.687978694908794,-3.532377391862313,-11.220356086771108
2560,2024,Pierre Crockrell II,UC Irvine,72,Sr,2619.0,-0.3856999999999999,-5.231351714296278,-5.996450814548049,-11.227802528844329
2561,2024,Cameron Brown,Marquette,77,Sr,49.0,2.360200000000006,-4.694340418258399,-6.538173392900268,-11.232513811158668
2562,2024,Angelo Brizzi,Davidson,75,So,6251.0,4.4299000000000035,-4.25822511272685,-6.978596056971446,-11.236821169698295
2563,2024,Hunter Jack Madden,Abilene Christian,74,Sr,4896.0,-0.9084000000000004,-5.386474967415448,-5.853343354340071,-11.239818321755518
2564,2024,Simeon Cottle,Kennesaw State,73,So,6660.0,-4.998099999999994,-7.815441240952571,-3.424853928972958,-11.240295169925528
2565,2024,Abdul Momoh,Central Connecticut,79,Jr,2237.0,-11.800299999999991,-12.960204416009724,1.7187836085955954,-11.241420807414128
2566,2024,Dravon Mangum,Louisiana Tech,80,Sr,3207.0,-0.788800000000009,-3.85650772864179,-7.394154095960122,-11.250661824601911
2567,2024,Kaleb Scott,Presbyterian,80,Jr,2221.0,-4.759399999999999,-3.9408302453673634,-7.31707493820218,-11.257905183569545
2568,2024,AJ Dancler,Le Moyne,74,Fr,2868.0,-10.530199999999994,-3.3611538766977116,-7.911172181112931,-11.27232605781064
2569,2024,Nick Gazelas,Prairie View A&M,76,Sr,4658.0,0.6480000000000103,-4.974783534373028,-6.324921354560041,-11.299704888933068
2570,2024,PJay Smith Jr.,Furman,72,Jr,6396.0,-0.4448999999999898,-7.007788404819082,-4.319874411840183,-11.327662816659265
2571,2024,Aidan Mahaney,Saint Mary's,75,So,3043.0,4.408799999999999,-6.666771283173842,-4.661313163707455,-11.3280844468813
2572,2024,Bowen Born,Northern Iowa,71,Jr,5162.0,4.181899999999999,-9.049804085188208,-2.2838405199568133,-11.33364460514502
2573,2024,Trace Salton,Marist,78,So,2516.0,-7.8763,-5.959465222267966,-5.385273231668683,-11.34473845393665
2574,2024,Tre Dinkins,Canisius,74,Jr,6712.0,-4.239900000000006,-6.524065358601821,-4.902448613636359,-11.42651397223818
2575,2024,JJ Kalakon,Western Illinois,77,Sr,4604.0,-9.723600000000005,-4.048760973338078,-7.3777697899194115,-11.426530763257489
2576,2024,Franck Emmou,UMBC,77,Fr,2803.0,-5.457400000000007,-8.351215496103578,-3.086084603099022,-11.4373000992026
2577,2024,Damari Wheeler-Thomas,North Dakota State,72,So,6929.0,-2.308400000000006,1.787063826078409,-13.23118993868354,-11.444126112605131
2578,2024,D'Auntray Pierce,Radford,82,Sr,2659.0,-0.8973999999999904,-9.675240289555992,-1.7772917165697353,-11.452532006125727
2579,2024,Isaiah Thompson,Lafayette,73,Sr,22.0,-5.978200000000001,-6.822172836772301,-4.633533693840178,-11.45570653061248
2580,2024,Tony Felder,Stonehill,70,So,5354.0,-4.914500000000004,-8.129348755636643,-3.337145186203241,-11.466493941839884
